Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
640ce816f05c6037d46ce65f,df7611f4-bbba-4819-8763-a31336525ab0,APPROVED,2023-03-11T20:44:06.265000Z,2023-03-11T20:55:13.679000Z,2023-03-11T20:55:14.203000,2023-03-11T20:55:14.123850Z,668,C18N4HK9,61,"English, Portuguese",22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
640ce9ddbfaef6a8230c79cb,acbd16c6-f377-48c8-a2a0-6c1a16ca41dc,APPROVED,2023-03-11T20:51:41.031000Z,2023-03-11T20:57:30.474000Z,2023-03-11T20:57:30.962000,2023-03-11T20:57:30.889315Z,350,C18N4HK9,1093,"German, English",45,Male,White,United States,Germany,Germany,German,No,DATA_EXPIRED
640ce9dde8bbe68ec3417602,a51840c2-3f46-4aa5-a2f9-df4cff12b349,APPROVED,2023-03-11T20:51:41.907000Z,2023-03-11T21:02:24.206000Z,2023-03-11T21:02:24.706000,2023-03-11T21:02:24.638104Z,643,C18N4HK9,1559,"English, German",31,Male,White,Russian Federation,Germany,Germany,German,No,Full-Time
640ce9de117c965d6f4dd099,d0d6b7cb-8f5b-4fe0-bb85-a0b445556e7a,APPROVED,2023-03-11T20:51:47.580000Z,2023-03-11T21:04:15.799000Z,2023-03-11T21:04:16.336000,2023-03-11T21:04:16.273955Z,749,C18N4HK9,298,"Polish, English, Ukrainian, Russian",21,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
640ce9e59d7029b31cd946d6,f34d9af8-c227-47b4-8015-c657a99b3fc6,APPROVED,2023-03-11T20:51:49.257000Z,2023-03-11T21:17:09.617000Z,2023-03-11T21:17:12.536000,2023-03-11T21:17:12.469919Z,1521,C18N4HK9,260,"English, Polish",20,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
640ce9e646624f726c4dd085,fd1d3030-4005-499e-9e06-57570186860a,APPROVED,2023-03-11T20:51:50.904000Z,2023-03-11T21:07:33.369000Z,2023-03-11T21:07:33.786000,2023-03-11T21:07:33.731366Z,943,C18N4HK9,227,"English, Polish",21,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
640ce9e87346cfca9d756357,ae9a4c25-2742-404e-ad41-5b0351225ea5,APPROVED,2023-03-11T20:51:52.388000Z,2023-03-11T21:03:07.384000Z,2023-03-11T21:03:07.871000,2023-03-11T21:03:07.811911Z,675,C18N4HK9,1107,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640ce9e9338d6f5979e54665,548202cd-d001-447e-ac38-967ef03a4db3,APPROVED,2023-03-11T20:51:53.580000Z,2023-03-11T21:04:42.958000Z,2023-03-11T21:04:44.229000,2023-03-11T21:04:44.158729Z,770,C18N4HK9,578,"English, Polish",39,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
640cea44431691ecbfbcd3ec,6d4fe651-ca4f-4274-b15e-e94b3a499590,APPROVED,2023-03-11T21:01:04.626000Z,2023-03-11T21:04:46.844000Z,2023-03-11T21:04:47.303000,2023-03-11T21:04:47.225103Z,223,C18N4HK9,1283,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
640cebc00528ea67fce54643,4f154643-75b5-4a25-82a0-a30b76c8e1ad,APPROVED,2023-03-11T20:59:44.761000Z,2023-03-11T21:22:30.097000Z,2023-03-11T21:22:31.232000,2023-03-11T21:22:31.142866Z,1366,C18N4HK9,1029,"English, German, Polish, Portuguese, Russian",27,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
640ced352a76927273f4a747,cc109c31-d373-4e70-a089-84b6cd1d0dc0,APPROVED,2023-03-11T21:06:38.890000Z,2023-03-11T21:17:01.873000Z,2023-03-11T21:17:02.399000,2023-03-11T21:17:02.332227Z,623,C18N4HK9,79,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640ced368c17600945722010,1472388c-61ed-46ee-a204-eea2cb58b69f,APPROVED,2023-03-11T21:06:03.490000Z,2023-03-11T21:13:02.944000Z,2023-03-11T21:13:03.919000,2023-03-11T21:13:03.847774Z,420,C18N4HK9,412,"English, Portuguese",25,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
640ced36e02f58742f4c7a2c,552b219e-1054-4407-acb6-44e5939179f6,APPROVED,2023-03-11T21:06:07.662000Z,2023-03-11T21:13:02.685000Z,2023-03-11T21:13:03.103000,2023-03-11T21:13:03.040769Z,416,C18N4HK9,347,"Polish, English",27,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
640ced37e0c42b29dc721fe5,f4239535-d9dc-42e8-8c35-50496ffdba05,APPROVED,2023-03-11T21:07:15.085000Z,2023-03-11T21:16:17.980000Z,2023-03-11T21:16:20.993000,2023-03-11T21:16:20.917322Z,543,C18N4HK9,2520,"English, Hungarian",29,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Full-Time
640ced3de3cb314488a9ec0b,675d5a4f-4772-4b6d-bee2-41163a952b48,APPROVED,2023-03-11T21:06:05.363000Z,2023-03-11T21:12:38.480000Z,2023-03-11T21:12:40.058000,2023-03-11T21:12:39.997594Z,394,C18N4HK9,496,"English, Italian",32,Female,White,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED
640ced3f263ac908186ce693,a290e6ef-b661-4fd9-9f92-4863607d4b7d,APPROVED,2023-03-11T21:06:07.980000Z,2023-03-11T21:11:17.110000Z,2023-03-11T21:11:17.553000,2023-03-11T21:11:17.483610Z,310,C18N4HK9,630,English,39,Female,Asian,Vietnam,United Kingdom,Vietnam,Vietnamese,No,Full-Time
640ced3f4c8211cfb99d4df5,91ef9098-4f18-4d2d-a8a0-f2b3766d81aa,APPROVED,2023-03-11T21:06:10.646000Z,2023-03-11T21:14:09.175000Z,2023-03-11T21:14:09.654000,2023-03-11T21:14:09.593611Z,479,C18N4HK9,695,English,37,Female,White,United States,United Kingdom,Australia,English,DATA_EXPIRED,Full-Time
640ced3fd489922cdfe29b38,a9335800-0f54-4712-aa32-6ebeae071c1f,APPROVED,2023-03-11T21:06:16.873000Z,2023-03-11T21:19:03.149000Z,2023-03-11T21:19:03.642000,2023-03-11T21:19:03.572833Z,767,C18N4HK9,47,English,45,Female,Asian,Mongolia,Germany,Mongolia,English,No,Full-Time
640ced40b5ebf301f4cb62d8,ca3e0619-dc3d-4f31-9df1-956c31d47a9e,APPROVED,2023-03-11T21:06:18.273000Z,2023-03-11T21:17:52.087000Z,2023-03-11T21:17:52.848000,2023-03-11T21:17:52.785235Z,694,C18N4HK9,163,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640ced40b9c9c987dcee8302,1441cd53-5e88-421c-96c9-1ebae1cfc25a,APPROVED,2023-03-11T21:06:12.682000Z,2023-03-11T21:13:32.892000Z,2023-03-11T21:13:33.654000,2023-03-11T21:13:33.352990Z,441,C18N4HK9,858,"English, Italian, Spanish",41,Female,White,Italy,United Kingdom,Italy,Italian,No,Part-Time
640cf019f698f4e739ccdda8,3520af7f-ed54-4b0c-882e-0430da669c30,APPROVED,2023-03-11T21:18:20.131000Z,2023-03-11T21:30:00.325000Z,2023-03-11T21:30:00.805000,2023-03-11T21:30:00.729441Z,701,C18N4HK9,297,"English, German",33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
640cf211cb537ca1aa721fef,7822c18c-2c05-430b-bc1b-fdc45d0b0892,APPROVED,2023-03-11T21:26:56.355000Z,2023-03-11T21:41:30.407000Z,2023-03-11T21:41:33.047000,2023-03-11T21:41:30.992946Z,875,C18N4HK9,703,"Greek, English",33,Male,White,Greece,Greece,Greece,Greek,No,Part-Time
640cf2144beb11c2902bec94,e430b04e-102c-4c0f-a10c-ec24b9846f2f,APPROVED,2023-03-11T21:26:48.670000Z,2023-03-11T21:41:54.006000Z,2023-03-11T21:41:54.503000,2023-03-11T21:41:54.433707Z,906,C18N4HK9,431,English,38,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640cf2147dc58821934dd067,4b28d11c-34b9-4163-a51d-9823d3805997,APPROVED,2023-03-11T21:26:47.591000Z,2023-03-11T21:35:49.106000Z,2023-03-11T21:35:50.078000,2023-03-11T21:35:49.994332Z,542,C18N4HK9,396,"English, Polish",20,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
640cf215ff9e494eaa4be61c,1dc49336-e0ce-4548-9bc3-b4bb266b6559,APPROVED,2023-03-11T21:26:45.957000Z,2023-03-11T21:33:11.948000Z,2023-03-11T21:33:12.470000,2023-03-11T21:33:12.404600Z,386,C18N4HK9,61,"Portuguese, Spanish, English",23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
640cf217b44555a6114c7a3f,6835f461-796e-4ecf-a1f7-5c8c00a57f16,APPROVED,2023-03-11T21:27:11.851000Z,2023-03-11T21:35:45.738000Z,2023-03-11T21:35:46.227000,2023-03-11T21:35:46.168263Z,514,C18N4HK9,1346,"English, Polish, Spanish",38,Male,White,Poland,United Kingdom,United Kingdom,Polish,No,Full-Time
640cf218c5cd9934206ce682,5d531df3-b32c-41dc-932d-2e538930f578,APPROVED,2023-03-11T21:27:02.497000Z,2023-03-11T21:35:56.336000Z,2023-03-11T21:35:56.833000,2023-03-11T21:35:56.769847Z,534,C18N4HK9,63,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
